
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.018711                       # Number of seconds simulated
system.cpu1.icache.ReadReq_avg_miss_latency::cpu1.inst 28349.635036                       # average ReadReq miss latency
system.cpu1.icache.ReadReq_avg_miss_latency::total 28349.635036                       # average ReadReq miss latency
system.cpu1.icache.demand_avg_miss_latency::cpu1.inst 28349.635036                       # average overall miss latency
system.cpu1.icache.demand_avg_miss_latency::total 28349.635036                       # average overall miss latency
system.cpu1.icache.overall_avg_miss_latency::cpu1.inst 28349.635036                       # average overall miss latency
system.cpu1.icache.overall_avg_miss_latency::total 28349.635036                       # average overall miss latency
system.cpu1.icache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu1.icache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu1.icache.blocked::no_mshrs                0                       # number of cycles access was blocked
system.cpu1.icache.blocked::no_targets              0                       # number of cycles access was blocked
system.cpu1.icache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu1.icache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu1.icache.fast_writes                      0                       # number of fast writes performed
system.cpu1.icache.cache_copies                     0                       # number of cache copies performed
system.cpu1.icache.ReadReq_mshr_hits::cpu1.inst          245                       # number of ReadReq MSHR hits
system.cpu1.icache.ReadReq_mshr_hits::total          245                       # number of ReadReq MSHR hits
system.cpu1.icache.demand_mshr_hits::cpu1.inst          245                       # number of demand (read+write) MSHR hits
system.cpu1.icache.demand_mshr_hits::total          245                       # number of demand (read+write) MSHR hits
system.cpu1.icache.overall_mshr_hits::cpu1.inst          245                       # number of overall MSHR hits
system.cpu1.icache.overall_mshr_hits::total          245                       # number of overall MSHR hits
system.cpu1.icache.ReadReq_mshr_misses::cpu1.inst         1125                       # number of ReadReq MSHR misses
system.cpu1.icache.ReadReq_mshr_misses::total         1125                       # number of ReadReq MSHR misses
system.cpu1.icache.demand_mshr_misses::cpu1.inst         1125                       # number of demand (read+write) MSHR misses
system.cpu1.icache.demand_mshr_misses::total         1125                       # number of demand (read+write) MSHR misses
system.cpu1.icache.overall_mshr_misses::cpu1.inst         1125                       # number of overall MSHR misses
system.cpu1.icache.overall_mshr_misses::total         1125                       # number of overall MSHR misses
system.cpu1.icache.ReadReq_mshr_miss_latency::cpu1.inst     28719000                       # number of ReadReq MSHR miss cycles
system.cpu1.icache.ReadReq_mshr_miss_latency::total     28719000                       # number of ReadReq MSHR miss cycles
system.cpu1.icache.demand_mshr_miss_latency::cpu1.inst     28719000                       # number of demand (read+write) MSHR miss cycles
system.cpu1.icache.demand_mshr_miss_latency::total     28719000                       # number of demand (read+write) MSHR miss cycles
system.cpu1.icache.overall_mshr_miss_latency::cpu1.inst     28719000                       # number of overall MSHR miss cycles
system.cpu1.icache.overall_mshr_miss_latency::total     28719000                       # number of overall MSHR miss cycles
system.cpu1.icache.ReadReq_mshr_miss_rate::cpu1.inst     0.001619                       # mshr miss rate for ReadReq accesses
system.cpu1.icache.ReadReq_mshr_miss_rate::total     0.001619                       # mshr miss rate for ReadReq accesses
system.cpu1.icache.demand_mshr_miss_rate::cpu1.inst     0.001619                       # mshr miss rate for demand accesses
system.cpu1.icache.demand_mshr_miss_rate::total     0.001619                       # mshr miss rate for demand accesses
system.cpu1.icache.overall_mshr_miss_rate::cpu1.inst     0.001619                       # mshr miss rate for overall accesses
system.cpu1.icache.overall_mshr_miss_rate::total     0.001619                       # mshr miss rate for overall accesses
system.cpu1.icache.ReadReq_avg_mshr_miss_latency::cpu1.inst        25528                       # average ReadReq mshr miss latency
system.cpu1.icache.ReadReq_avg_mshr_miss_latency::total        25528                       # average ReadReq mshr miss latency
system.cpu1.icache.demand_avg_mshr_miss_latency::cpu1.inst        25528                       # average overall mshr miss latency
system.cpu1.icache.demand_avg_mshr_miss_latency::total        25528                       # average overall mshr miss latency
system.cpu1.icache.overall_avg_mshr_miss_latency::cpu1.inst        25528                       # average overall mshr miss latency
system.cpu1.icache.overall_avg_mshr_miss_latency::total        25528                       # average overall mshr miss latency
system.cpu1.icache.no_allocate_misses               0                       # Number of misses that were no-allocate
system.cpu1.dcache.replacements                 49424                       # number of replacements
system.cpu1.dcache.tagsinuse                89.468161                       # Cycle average of tags in use
system.cpu1.dcache.total_refs                 1658556                       # Total number of references to valid blocks.
system.cpu1.dcache.sampled_refs                 49931                       # Sample count of references to valid blocks.
system.cpu1.dcache.avg_refs                 33.216959                       # Average number of references to valid blocks.
system.cpu1.dcache.warmup_cycle           15477064000                       # Cycle when the warmup percentage was hit.
system.cpu1.dcache.occ_blocks::cpu1.data    89.468161                       # Average occupied blocks per requestor
system.cpu1.dcache.occ_percent::cpu1.data     0.174743                       # Average percentage of cache occupancy
system.cpu1.dcache.occ_percent::total        0.174743                       # Average percentage of cache occupancy
system.cpu1.dcache.ReadReq_hits::cpu1.data       932152                       # number of ReadReq hits
system.cpu1.dcache.ReadReq_hits::total         932152                       # number of ReadReq hits
system.cpu1.dcache.WriteReq_hits::cpu1.data       726256                       # number of WriteReq hits
system.cpu1.dcache.WriteReq_hits::total        726256                       # number of WriteReq hits
system.cpu1.dcache.LoadLockedReq_hits::cpu1.data           45                       # number of LoadLockedReq hits
system.cpu1.dcache.LoadLockedReq_hits::total           45                       # number of LoadLockedReq hits
system.cpu1.dcache.StoreCondReq_hits::cpu1.data           31                       # number of StoreCondReq hits
system.cpu1.dcache.StoreCondReq_hits::total           31                       # number of StoreCondReq hits
system.cpu1.dcache.demand_hits::cpu1.data      1658408                       # number of demand (read+write) hits
system.cpu1.dcache.demand_hits::total         1658408                       # number of demand (read+write) hits
system.cpu1.dcache.overall_hits::cpu1.data      1658408                       # number of overall hits
system.cpu1.dcache.overall_hits::total        1658408                       # number of overall hits
system.cpu1.dcache.ReadReq_misses::cpu1.data       214114                       # number of ReadReq misses
system.cpu1.dcache.ReadReq_misses::total       214114                       # number of ReadReq misses
system.cpu1.dcache.WriteReq_misses::cpu1.data        25360                       # number of WriteReq misses
system.cpu1.dcache.WriteReq_misses::total        25360                       # number of WriteReq misses
system.cpu1.dcache.LoadLockedReq_misses::cpu1.data           17                       # number of LoadLockedReq misses
system.cpu1.dcache.LoadLockedReq_misses::total           17                       # number of LoadLockedReq misses
system.cpu1.dcache.StoreCondReq_misses::cpu1.data           20                       # number of StoreCondReq misses
system.cpu1.dcache.StoreCondReq_misses::total           20                       # number of StoreCondReq misses
system.cpu1.dcache.demand_misses::cpu1.data       239474                       # number of demand (read+write) misses
system.cpu1.dcache.demand_misses::total        239474                       # number of demand (read+write) misses
system.cpu1.dcache.overall_misses::cpu1.data       239474                       # number of overall misses
system.cpu1.dcache.overall_misses::total       239474                       # number of overall misses
system.cpu1.dcache.ReadReq_miss_latency::cpu1.data  11514248000                       # number of ReadReq miss cycles
system.cpu1.dcache.ReadReq_miss_latency::total  11514248000                       # number of ReadReq miss cycles
system.cpu1.dcache.WriteReq_miss_latency::cpu1.data   1485295309                       # number of WriteReq miss cycles
system.cpu1.dcache.WriteReq_miss_latency::total   1485295309                       # number of WriteReq miss cycles
system.cpu1.dcache.LoadLockedReq_miss_latency::cpu1.data       253000                       # number of LoadLockedReq miss cycles
system.cpu1.dcache.LoadLockedReq_miss_latency::total       253000                       # number of LoadLockedReq miss cycles
system.cpu1.dcache.StoreCondReq_miss_latency::cpu1.data       151000                       # number of StoreCondReq miss cycles
system.cpu1.dcache.StoreCondReq_miss_latency::total       151000                       # number of StoreCondReq miss cycles
system.cpu1.dcache.demand_miss_latency::cpu1.data  12999543309                       # number of demand (read+write) miss cycles
system.cpu1.dcache.demand_miss_latency::total  12999543309                       # number of demand (read+write) miss cycles
system.cpu1.dcache.overall_miss_latency::cpu1.data  12999543309                       # number of overall miss cycles
system.cpu1.dcache.overall_miss_latency::total  12999543309                       # number of overall miss cycles
system.cpu1.dcache.ReadReq_accesses::cpu1.data      1146266                       # number of ReadReq accesses(hits+misses)
system.cpu1.dcache.ReadReq_accesses::total      1146266                       # number of ReadReq accesses(hits+misses)
system.cpu1.dcache.WriteReq_accesses::cpu1.data       751616                       # number of WriteReq accesses(hits+misses)
system.cpu1.dcache.WriteReq_accesses::total       751616                       # number of WriteReq accesses(hits+misses)
system.cpu1.dcache.LoadLockedReq_accesses::cpu1.data           62                       # number of LoadLockedReq accesses(hits+misses)
system.cpu1.dcache.LoadLockedReq_accesses::total           62                       # number of LoadLockedReq accesses(hits+misses)
system.cpu1.dcache.StoreCondReq_accesses::cpu1.data           51                       # number of StoreCondReq accesses(hits+misses)
system.cpu1.dcache.StoreCondReq_accesses::total           51                       # number of StoreCondReq accesses(hits+misses)
system.cpu1.dcache.demand_accesses::cpu1.data      1897882                       # number of demand (read+write) accesses
system.cpu1.dcache.demand_accesses::total      1897882                       # number of demand (read+write) accesses
system.cpu1.dcache.overall_accesses::cpu1.data      1897882                       # number of overall (read+write) accesses
system.cpu1.dcache.overall_accesses::total      1897882                       # number of overall (read+write) accesses
system.cpu1.dcache.ReadReq_miss_rate::cpu1.data     0.186793                       # miss rate for ReadReq accesses
system.cpu1.dcache.ReadReq_miss_rate::total     0.186793                       # miss rate for ReadReq accesses
system.cpu1.dcache.WriteReq_miss_rate::cpu1.data     0.033741                       # miss rate for WriteReq accesses
system.cpu1.dcache.WriteReq_miss_rate::total     0.033741                       # miss rate for WriteReq accesses
system.cpu1.dcache.LoadLockedReq_miss_rate::cpu1.data     0.274194                       # miss rate for LoadLockedReq accesses
system.cpu1.dcache.LoadLockedReq_miss_rate::total     0.274194                       # miss rate for LoadLockedReq accesses
system.cpu1.dcache.StoreCondReq_miss_rate::cpu1.data     0.392157                       # miss rate for StoreCondReq accesses
system.cpu1.dcache.StoreCondReq_miss_rate::total     0.392157                       # miss rate for StoreCondReq accesses
system.cpu1.dcache.demand_miss_rate::cpu1.data     0.126180                       # miss rate for demand accesses
system.cpu1.dcache.demand_miss_rate::total     0.126180                       # miss rate for demand accesses
system.cpu1.dcache.overall_miss_rate::cpu1.data     0.126180                       # miss rate for overall accesses
system.cpu1.dcache.overall_miss_rate::total     0.126180                       # miss rate for overall accesses
system.cpu1.dcache.ReadReq_avg_miss_latency::cpu1.data 53776.250035                       # average ReadReq miss latency
system.cpu1.dcache.ReadReq_avg_miss_latency::total 53776.250035                       # average ReadReq miss latency
system.cpu1.dcache.WriteReq_avg_miss_latency::cpu1.data 58568.427011                       # average WriteReq miss latency
system.cpu1.dcache.WriteReq_avg_miss_latency::total 58568.427011                       # average WriteReq miss latency
system.cpu1.dcache.LoadLockedReq_avg_miss_latency::cpu1.data 14882.352941                       # average LoadLockedReq miss latency
system.cpu1.dcache.LoadLockedReq_avg_miss_latency::total 14882.352941                       # average LoadLockedReq miss latency
system.cpu1.dcache.StoreCondReq_avg_miss_latency::cpu1.data         7550                       # average StoreCondReq miss latency
system.cpu1.dcache.StoreCondReq_avg_miss_latency::total         7550                       # average StoreCondReq miss latency
system.cpu1.dcache.demand_avg_miss_latency::cpu1.data 54283.735641                       # average overall miss latency
system.cpu1.dcache.demand_avg_miss_latency::total 54283.735641                       # average overall miss latency
system.cpu1.dcache.overall_avg_miss_latency::cpu1.data 54283.735641                       # average overall miss latency
system.cpu1.dcache.overall_avg_miss_latency::total 54283.735641                       # average overall miss latency
system.cpu1.dcache.blocked_cycles::no_mshrs       834997                       # number of cycles access was blocked
system.cpu1.dcache.blocked_cycles::no_targets    955249998                       # number of cycles access was blocked
system.cpu1.dcache.blocked::no_mshrs               54                       # number of cycles access was blocked
system.cpu1.dcache.blocked::no_targets          20412                       # number of cycles access was blocked
system.cpu1.dcache.avg_blocked_cycles::no_mshrs 15462.907407                       # average number of cycles each access was blocked
system.cpu1.dcache.avg_blocked_cycles::no_targets 46798.451793                       # average number of cycles each access was blocked
system.cpu1.dcache.fast_writes                      0                       # number of fast writes performed
system.cpu1.dcache.cache_copies                     0                       # number of cache copies performed
system.cpu1.dcache.writebacks::writebacks        20281                       # number of writebacks
system.cpu1.dcache.writebacks::total            20281                       # number of writebacks
system.cpu1.dcache.ReadReq_mshr_hits::cpu1.data       176568                       # number of ReadReq MSHR hits
system.cpu1.dcache.ReadReq_mshr_hits::total       176568                       # number of ReadReq MSHR hits
system.cpu1.dcache.WriteReq_mshr_hits::cpu1.data        12885                       # number of WriteReq MSHR hits
system.cpu1.dcache.WriteReq_mshr_hits::total        12885                       # number of WriteReq MSHR hits
system.cpu1.dcache.LoadLockedReq_mshr_hits::cpu1.data            4                       # number of LoadLockedReq MSHR hits
system.cpu1.dcache.LoadLockedReq_mshr_hits::total            4                       # number of LoadLockedReq MSHR hits
system.cpu1.dcache.demand_mshr_hits::cpu1.data       189453                       # number of demand (read+write) MSHR hits
system.cpu1.dcache.demand_mshr_hits::total       189453                       # number of demand (read+write) MSHR hits
system.cpu1.dcache.overall_mshr_hits::cpu1.data       189453                       # number of overall MSHR hits
system.cpu1.dcache.overall_mshr_hits::total       189453                       # number of overall MSHR hits
system.cpu1.dcache.ReadReq_mshr_misses::cpu1.data        37546                       # number of ReadReq MSHR misses
system.cpu1.dcache.ReadReq_mshr_misses::total        37546                       # number of ReadReq MSHR misses
system.cpu1.dcache.WriteReq_mshr_misses::cpu1.data        12475                       # number of WriteReq MSHR misses
system.cpu1.dcache.WriteReq_mshr_misses::total        12475                       # number of WriteReq MSHR misses
system.cpu1.dcache.LoadLockedReq_mshr_misses::cpu1.data           13                       # number of LoadLockedReq MSHR misses
system.cpu1.dcache.LoadLockedReq_mshr_misses::total           13                       # number of LoadLockedReq MSHR misses
system.cpu1.dcache.StoreCondReq_mshr_misses::cpu1.data           18                       # number of StoreCondReq MSHR misses
system.cpu1.dcache.StoreCondReq_mshr_misses::total           18                       # number of StoreCondReq MSHR misses
system.cpu1.dcache.demand_mshr_misses::cpu1.data        50021                       # number of demand (read+write) MSHR misses
system.cpu1.dcache.demand_mshr_misses::total        50021                       # number of demand (read+write) MSHR misses
system.cpu1.dcache.overall_mshr_misses::cpu1.data        50021                       # number of overall MSHR misses
system.cpu1.dcache.overall_mshr_misses::total        50021                       # number of overall MSHR misses
system.cpu1.dcache.ReadReq_mshr_miss_latency::cpu1.data   2052743000                       # number of ReadReq MSHR miss cycles
system.cpu1.dcache.ReadReq_mshr_miss_latency::total   2052743000                       # number of ReadReq MSHR miss cycles
system.cpu1.dcache.WriteReq_mshr_miss_latency::cpu1.data    762906660                       # number of WriteReq MSHR miss cycles
system.cpu1.dcache.WriteReq_mshr_miss_latency::total    762906660                       # number of WriteReq MSHR miss cycles
system.cpu1.dcache.LoadLockedReq_mshr_miss_latency::cpu1.data       133000                       # number of LoadLockedReq MSHR miss cycles
system.cpu1.dcache.LoadLockedReq_mshr_miss_latency::total       133000                       # number of LoadLockedReq MSHR miss cycles
system.cpu1.dcache.StoreCondReq_mshr_miss_latency::cpu1.data        97000                       # number of StoreCondReq MSHR miss cycles
system.cpu1.dcache.StoreCondReq_mshr_miss_latency::total        97000                       # number of StoreCondReq MSHR miss cycles
system.cpu1.dcache.demand_mshr_miss_latency::cpu1.data   2815649660                       # number of demand (read+write) MSHR miss cycles
system.cpu1.dcache.demand_mshr_miss_latency::total   2815649660                       # number of demand (read+write) MSHR miss cycles
system.cpu1.dcache.overall_mshr_miss_latency::cpu1.data   2815649660                       # number of overall MSHR miss cycles
system.cpu1.dcache.overall_mshr_miss_latency::total   2815649660                       # number of overall MSHR miss cycles
system.cpu1.dcache.ReadReq_mshr_miss_rate::cpu1.data     0.032755                       # mshr miss rate for ReadReq accesses
system.cpu1.dcache.ReadReq_mshr_miss_rate::total     0.032755                       # mshr miss rate for ReadReq accesses
system.cpu1.dcache.WriteReq_mshr_miss_rate::cpu1.data     0.016598                       # mshr miss rate for WriteReq accesses
system.cpu1.dcache.WriteReq_mshr_miss_rate::total     0.016598                       # mshr miss rate for WriteReq accesses
system.cpu1.dcache.LoadLockedReq_mshr_miss_rate::cpu1.data     0.209677                       # mshr miss rate for LoadLockedReq accesses
system.cpu1.dcache.LoadLockedReq_mshr_miss_rate::total     0.209677                       # mshr miss rate for LoadLockedReq accesses
system.cpu1.dcache.StoreCondReq_mshr_miss_rate::cpu1.data     0.352941                       # mshr miss rate for StoreCondReq accesses
system.cpu1.dcache.StoreCondReq_mshr_miss_rate::total     0.352941                       # mshr miss rate for StoreCondReq accesses
system.cpu1.dcache.demand_mshr_miss_rate::cpu1.data     0.026356                       # mshr miss rate for demand accesses
system.cpu1.dcache.demand_mshr_miss_rate::total     0.026356                       # mshr miss rate for demand accesses
system.cpu1.dcache.overall_mshr_miss_rate::cpu1.data     0.026356                       # mshr miss rate for overall accesses
system.cpu1.dcache.overall_mshr_miss_rate::total     0.026356                       # mshr miss rate for overall accesses
system.cpu1.dcache.ReadReq_avg_mshr_miss_latency::cpu1.data 54672.748096                       # average ReadReq mshr miss latency
system.cpu1.dcache.ReadReq_avg_mshr_miss_latency::total 54672.748096                       # average ReadReq mshr miss latency
system.cpu1.dcache.WriteReq_avg_mshr_miss_latency::cpu1.data 61154.842485                       # average WriteReq mshr miss latency
system.cpu1.dcache.WriteReq_avg_mshr_miss_latency::total 61154.842485                       # average WriteReq mshr miss latency
system.cpu1.dcache.LoadLockedReq_avg_mshr_miss_latency::cpu1.data 10230.769231                       # average LoadLockedReq mshr miss latency
system.cpu1.dcache.LoadLockedReq_avg_mshr_miss_latency::total 10230.769231                       # average LoadLockedReq mshr miss latency
system.cpu1.dcache.StoreCondReq_avg_mshr_miss_latency::cpu1.data  5388.888889                       # average StoreCondReq mshr miss latency
system.cpu1.dcache.StoreCondReq_avg_mshr_miss_latency::total  5388.888889                       # average StoreCondReq mshr miss latency
system.cpu1.dcache.demand_avg_mshr_miss_latency::cpu1.data 56289.351672                       # average overall mshr miss latency
system.cpu1.dcache.demand_avg_mshr_miss_latency::total 56289.351672                       # average overall mshr miss latency
system.cpu1.dcache.overall_avg_mshr_miss_latency::cpu1.data 56289.351672                       # average overall mshr miss latency
system.cpu1.dcache.overall_avg_mshr_miss_latency::total 56289.351672                       # average overall mshr miss latency
system.cpu1.dcache.no_allocate_misses               0                       # Number of misses that were no-allocate
system.cpu2.dtb.fetch_hits                          0                       # ITB hits
system.cpu2.dtb.fetch_misses                        0                       # ITB misses
system.cpu2.dtb.fetch_acv                           0                       # ITB acv
system.cpu2.dtb.fetch_accesses                      0                       # ITB accesses
system.cpu2.dtb.read_hits                     1179356                       # DTB read hits
system.cpu2.dtb.read_misses                      9134                       # DTB read misses
system.cpu2.dtb.read_acv                            0                       # DTB read access violations
system.cpu2.dtb.read_accesses                 1188490                       # DTB read accesses
system.cpu2.dtb.write_hits                     762425                       # DTB write hits
system.cpu2.dtb.write_misses                     3964                       # DTB write misses
system.cpu2.dtb.write_acv                           0                       # DTB write access violations
system.cpu2.dtb.write_accesses                 766389                       # DTB write accesses
system.cpu2.dtb.data_hits                     1941781                       # DTB hits
system.cpu2.dtb.data_misses                     13098                       # DTB misses
system.cpu2.dtb.data_acv                            0                       # DTB access violations
system.cpu2.dtb.data_accesses                 1954879                       # DTB accesses
system.cpu2.itb.fetch_hits                     697907                       # ITB hits
system.cpu2.itb.fetch_misses                       96                       # ITB misses
system.cpu2.itb.fetch_acv                           0                       # ITB acv
system.cpu2.itb.fetch_accesses                 698003                       # ITB accesses
system.cpu2.itb.read_hits                           0                       # DTB read hits
system.cpu2.itb.read_misses                         0                       # DTB read misses
system.cpu2.itb.read_acv                            0                       # DTB read access violations
system.cpu2.itb.read_accesses                       0                       # DTB read accesses
system.cpu2.itb.write_hits                          0                       # DTB write hits
system.cpu2.itb.write_misses                        0                       # DTB write misses
system.cpu2.itb.write_acv                           0                       # DTB write access violations
system.cpu2.itb.write_accesses                      0                       # DTB write accesses
system.cpu2.itb.data_hits                           0                       # DTB hits
system.cpu2.itb.data_misses                         0                       # DTB misses
system.cpu2.itb.data_acv                            0                       # DTB access violations
system.cpu2.itb.data_accesses                       0                       # DTB accesses
system.cpu2.numCycles                         3267769                       # number of cpu cycles simulated
system.cpu2.numWorkItemsStarted                     0                       # number of work items this cpu started
system.cpu2.numWorkItemsCompleted                   0                       # number of work items this cpu completed
system.cpu2.BPredUnit.lookups                  581513                       # Number of BP lookups
system.cpu2.BPredUnit.condPredicted            576441                       # Number of conditional branches predicted
system.cpu2.BPredUnit.condIncorrect             11322                       # Number of conditional branches incorrect
system.cpu2.BPredUnit.BTBLookups               281301                       # Number of BTB lookups
system.cpu2.BPredUnit.BTBHits                  270913                       # Number of BTB hits
system.cpu2.BPredUnit.BTBCorrect                    0                       # Number of correct BTB predictions (this stat may not work properly.
system.cpu2.BPredUnit.usedRAS                    2289                       # Number of times the RAS was used to get a target.
system.cpu2.BPredUnit.RASInCorrect                 81                       # Number of incorrect RAS predictions.
system.cpu2.fetch.icacheStallCycles             21384                       # Number of cycles fetch is stalled on an Icache miss
system.cpu2.fetch.Insts                       7528337                       # Number of instructions fetch has processed
system.cpu2.fetch.Branches                     581513                       # Number of branches that fetch encountered
system.cpu2.fetch.predictedBranches            273202                       # Number of branches that fetch has predicted taken
system.cpu2.fetch.Cycles                      1189997                       # Number of cycles fetch has run and was not squashing or blocked
system.cpu2.fetch.SquashCycles                  87563                       # Number of cycles fetch has spent squashing
system.cpu2.fetch.BlockedCycles               1938839                       # Number of cycles fetch has spent blocked
system.cpu2.fetch.MiscStallCycles                  38                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs
system.cpu2.fetch.NoActiveThreadStallCycles        37904                       # Number of stall cycles due to no active thread to fetch from
system.cpu2.fetch.PendingTrapStallCycles         1367                       # Number of stall cycles due to pending traps
system.cpu2.fetch.CacheLines                   697907                       # Number of cache lines fetched
system.cpu2.fetch.IcacheSquashes                  568                       # Number of outstanding Icache misses that were squashed
system.cpu2.fetch.rateDist::samples           3264211                       # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::mean             2.306327                       # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::stdev            3.373493                       # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::0                 2074214     63.54%     63.54% # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::1                  110470      3.38%     66.93% # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::2                    2545      0.08%     67.01% # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::3                   77578      2.38%     69.38% # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::4                  144696      4.43%     73.82% # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::5                   23227      0.71%     74.53% # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::6                   41206      1.26%     75.79% # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::7                   84312      2.58%     78.37% # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::8                  705963     21.63%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::min_value               0                       # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::max_value               8                       # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.rateDist::total             3264211                       # Number of instructions fetched each cycle (Total)
system.cpu2.fetch.branchRate                 0.177954                       # Number of branch fetches per cycle
system.cpu2.fetch.rate                       2.303816                       # Number of inst fetches per cycle
system.cpu2.decode.IdleCycles                  247933                       # Number of cycles decode is idle
system.cpu2.decode.BlockedCycles              1725086                       # Number of cycles decode is blocked
system.cpu2.decode.RunCycles                   980338                       # Number of cycles decode is running
system.cpu2.decode.UnblockCycles               198584                       # Number of cycles decode is unblocking
system.cpu2.decode.SquashCycles                 74366                       # Number of cycles decode is squashing
system.cpu2.decode.BranchResolved                2537                       # Number of times decode resolved a branch
system.cpu2.decode.BranchMispred                  329                       # Number of times decode detected a branch misprediction
system.cpu2.decode.DecodedInsts               7465472                       # Number of instructions handled by decode
system.cpu2.decode.SquashedInsts                 1245                       # Number of squashed instructions handled by decode
system.cpu2.rename.SquashCycles                 74366                       # Number of cycles rename is squashing
system.cpu2.rename.IdleCycles                  420199                       # Number of cycles rename is idle
system.cpu2.rename.BlockCycles                1169427                       # Number of cycles rename is blocking
system.cpu2.rename.serializeStallCycles          4149                       # count of cycles rename stalled for serializing inst
system.cpu2.rename.RunCycles                   995749                       # Number of cycles rename is running
system.cpu2.rename.UnblockCycles               562417                       # Number of cycles rename is unblocking
system.cpu2.rename.RenamedInsts               7394523                       # Number of instructions processed by rename
system.cpu2.rename.ROBFullEvents                14544                       # Number of times rename has blocked due to ROB full
system.cpu2.rename.IQFullEvents                 50087                       # Number of times rename has blocked due to IQ full
system.cpu2.rename.LSQFullEvents               375746                       # Number of times rename has blocked due to LSQ full
system.cpu2.rename.RenamedOperands            5712963                       # Number of destination operands rename has renamed
system.cpu2.rename.RenameLookups             11398660                       # Number of register rename lookups that rename has made
system.cpu2.rename.int_rename_lookups         5129970                       # Number of integer rename lookups
system.cpu2.rename.fp_rename_lookups          6268690                       # Number of floating rename lookups
system.cpu2.rename.CommittedMaps              5205863                       # Number of HB maps that are committed
system.cpu2.rename.UndoneMaps                  507100                       # Number of HB maps that are undone due to squashing
system.cpu2.rename.serializingInsts               213                       # count of serializing insts renamed
system.cpu2.rename.tempSerializingInsts           193                       # count of temporary serializing insts renamed
system.cpu2.rename.skidInsts                  1731063                       # count of insts added to the skid buffer
system.cpu2.memDep0.insertedLoads             1216840                       # Number of loads inserted to the mem dependence unit.
system.cpu2.memDep0.insertedStores             802627                       # Number of stores inserted to the mem dependence unit.
system.cpu2.memDep0.conflictingLoads            40244                       # Number of conflicting loads.
system.cpu2.memDep0.conflictingStores            7583                       # Number of conflicting stores.
system.cpu2.iq.iqInstsAdded                   7229793                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu2.iq.iqNonSpecInstsAdded                247                       # Number of non-speculative instructions added to the IQ
system.cpu2.iq.iqInstsIssued                  7061205                       # Number of instructions issued
system.cpu2.iq.iqSquashedInstsIssued            24746                       # Number of squashed instructions issued
system.cpu2.iq.iqSquashedInstsExamined         565148                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu2.iq.iqSquashedOperandsExamined       325195                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu2.iq.iqSquashedNonSpecRemoved           117                       # Number of squashed non-spec instructions that were removed
system.cpu2.iq.issued_per_cycle::samples      3264211                       # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::mean        2.163220                       # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::stdev       2.397337                       # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::0            1443436     44.22%     44.22% # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::1             224616      6.88%     51.10% # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::2             315535      9.67%     60.77% # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::3             280005      8.58%     69.35% # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::4             265962      8.15%     77.49% # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::5             299405      9.17%     86.67% # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::6             296204      9.07%     95.74% # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::7              84977      2.60%     98.34% # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::8              54071      1.66%    100.00% # Number of insts issued each cycle
